target,filename,cls,decl_max,decl_over_size,decl_exceeds,decl_gt16,decl_gt31,decl_trunc16_zero,unbalanced,unbalanced_abs,max_depth,unclosed_quote,dangling_escape,quote_count,escape_count,open_comment,ends_in_escape,ends_in_quote,size,printable,digits,nulls,max_run,max_token,entropy,high_bytes
graphicsmagick,16737,DoS,4294967287,1000000.0,196,100,15,22,1,1,1,0,0,0,0,0,0,0,817,0.2864137086903305,0.008567931456548347,254,13,73,4.911905284442925,0.1762545899632803
libvips,16768,READ,4294967073,549509.6050409416,254,128,14,0,4,4,4,0,0,0,6,0,0,0,7816,0.49181166837256907,0.0037103377686796314,2325,198,83,3.1585294768709695,0.0802200614124872
libvips,16794,READ,4294910207,1000000.0,247,126,14,2,0,0,0,0,0,0,0,0,0,0,1088,0.9577205882352942,0.0,3,158,16,0.2985183955635514,0.03768382352941176
libvips,16796,READ,4281081856,1000000.0,176,92,4,0,0,0,0,0,0,0,0,0,0,0,50,0.86,0.02,4,12,4,1.5888606992093017,0.04
libvips,16838,READ,4280295456,1000000.0,231,118,9,10,1,1,1,0,0,6,0,0,0,0,4078,0.7273173124080432,0.007601765571358509,199,174,136,2.189373719910494,0.17287886218734674
libvips,17583,READ,1099511627776,1000000.0,145,120,6,10,-11,11,4,0,0,32,13,0,0,0,16695,0.22881102126385144,0.027613057801737048,4710,254,448,6.167460603712299,0.31913746630727763
graphicsmagick,17597,READ,4294967295,1000000.0,250,128,32,0,0,0,0,1,0,3,0,0,0,0,1297,0.4518118735543562,0.0015420200462606013,364,115,252,2.8388645483088686,0.2166538164996145
graphicsmagick,17986,READ,4294910207,1000000.0,240,128,15,0,0,0,0,0,0,0,0,0,0,0,342,0.6637426900584795,0.0029239766081871343,22,44,31,1.840004790553797,0.23976608187134502
mruby,18030,DoS,2037544037,30163.047726902638,128,128,0,0,25,25,31,0,0,172,24,0,0,0,67551,0.9536646385693772,0.029488830661278144,0,1896,72,4.756115584660721,0.0
mruby,18756,DoS,572530720,13273.920059352684,128,128,0,0,0,0,1,0,0,120,0,0,0,0,43132,0.9972410275433553,0.002503941389223778,0,4812,9737,1.4753191948739377,0.0
uWebSockets,19757,DoS,2036689709,1000000.0,256,128,0,0,0,0,0,0,0,0,0,0,0,0,219,0.7990867579908676,0.0091324200913242,4,23,24,2.9599574300759457,0.1415525114155251
mruby,19902,WRITE,1099511627776,1000000.0,257,129,3,0,0,0,1,0,0,4,0,0,0,0,156,0.9935897435897436,0.1282051282051282,0,45,20,1.3820568616097322,0.00641025641025641
uWebSockets,19957,READ,4294967295,1000000.0,251,124,19,4,2,2,2,0,0,0,0,0,0,0,87,0.5632183908045977,0.011494252873563218,13,4,35,4.4344962910335,0.16091954022988506
uWebSockets,19966,READ,4294967295,1000000.0,250,128,26,0,0,0,4,0,0,0,0,0,0,0,629,0.4753577106518283,0.025437201907790145,100,39,138,3.8876757079380826,0.3322734499205087
graphicsmagick,20048,READ,4095803392,40634.179509310794,84,84,2,10,4,4,4,0,0,0,0,0,0,0,100797,0.1977439804756094,0.000674623252676171,67309,122,316,1.6945862688816222,0.09127255771501136
graphicsmagick,20053,READ,1099511627776,1000000.0,37,37,13,8,1,1,2,1,0,1,0,0,0,0,33655,0.1619967315406329,0.07258951121675829,19817,57,359,2.9014702606085616,0.1445550438270688
graphicsmagick,20271,READ,4278452224,1000000.0,159,83,2,26,0,0,0,0,0,0,0,0,0,0,757,0.42932628797886396,0.018494055482166448,247,50,80,3.3508483395442608,0.10700132100396301
graphicsmagick,20272,READ,4293787648,1000000.0,187,105,12,22,1,1,1,0,0,0,0,0,0,0,832,0.07692307692307693,0.014423076923076924,336,31,140,3.2729652082143796,0.38221153846153844
graphicsmagick,20318,WRITE,88888888888,1000000.0,129,91,22,34,8,8,8,1,0,1,1,0,0,0,7884,0.07026889903602232,0.01598173515981735,2425,349,1104,3.243798500060415,0.27422628107559616
libvips,20613,DoS,4280416516,1000000.0,107,56,6,0,0,0,0,0,0,0,0,0,0,0,32,0.75,0.03125,3,7,5,2.617445131143149,0.09375
njs,20646,WRITE,4287876137,809950.1581035134,240,128,12,0,-47,47,1,1,0,11,42,0,0,0,5294,0.6195693237627503,0.1360030222893842,814,65,305,4.430864604103594,0.2140158670192671
libvips,20843,READ,3221885489,1000000.0,92,46,4,0,0,0,0,0,0,0,0,0,0,0,27,0.25925925925925924,0.1111111111111111,0,2,3,2.48750672627926,0.07407407407407407
njs,20905,READ,1059340068,1000000.0,256,128,0,0,0,0,0,0,0,0,0,0,0,0,258,1.0,0.0,0,1,237,1.0654908213147272,0.0
graphicsmagick,21956,WRITE,4283912259,1000000.0,134,72,11,18,57,57,57,0,0,0,0,0,0,0,3937,0.5798831597663195,0.14249428498856997,1190,31,112,4.178438600086973,0.045974091948183894
graphicsmagick,22046,WRITE,4294966785,8558.404408160337,52,59,14,27,374,374,374,1,0,1,8,0,0,0,501842,0.16690312887323103,0.010913793584434941,278311,127,592,3.2887890190979605,0.05447929826519104
graphicsmagick,23077,WRITE,4283912259,1000000.0,230,114,13,14,0,0,0,0,0,0,0,0,0,0,244,0.8483606557377049,0.00819672131147541,16,60,7,1.5400747367893097,0.06147540983606557
njs,23561,READ,4294967295,1000000.0,240,120,69,8,-1,1,1,0,0,0,0,0,0,0,362,0.4281767955801105,0.0,131,73,45,2.0457026861331697,0.20718232044198895
njs,23594,DoS,4294967072,1000000.0,256,128,6,0,2,2,5,0,0,0,0,0,0,0,3649,0.9276514113455742,0.0002740476842970677,0,1204,90,0.5257901966676266,0.07234858865442587
uWebSockets,25376,DoS,3875536896,73946.51585575272,124,123,1,3,-212,212,0,0,0,0,0,1,0,0,52410,0.9111619919862621,0.001316542644533486,681,98,772,2.7774833668545638,0.0522610188895249
uWebSockets,25381,WRITE,3875536896,130524.61592348108,124,123,1,3,-127,127,0,0,0,0,0,1,0,0,29692,0.9074834972383133,0.0012461269028694597,400,98,772,2.824911492442542,0.05230365081503435
libvips,26524,READ,2037671448,124331.65220574776,169,120,0,8,6,6,6,1,0,15,5,0,0,0,16389,0.2225273048996278,0.015925315760571115,5028,82,234,4.642208335448285,0.3629873695771554
libvips,26855,READ,1099511627776,1000000.0,116,92,7,33,-3,3,5,1,0,11,3,0,0,0,9474,0.33956090352543805,0.030504538737597637,2625,218,685,5.118987301745572,0.21553725986911548
graphicsmagick,27867,READ,4292542531,1000000.0,255,128,7,0,0,0,0,0,0,0,0,0,0,0,107,0.6635514018691588,0.0,7,33,15,2.130901695525992,0.08411214953271028
uWebSockets,28143,DoS,4280289568,1000000.0,56,28,2,0,0,0,0,0,0,0,0,0,0,0,18,0.6111111111111112,0.0,1,5,1,2.102187170949333,0.05555555555555555
uWebSockets,28144,DoS,4281139440,1000000.0,242,122,90,4,-4,4,1,0,0,0,0,0,0,0,875,0.5314285714285715,0.07885714285714286,125,93,130,4.602822978310605,0.14742857142857144
uWebSockets,28162,DoS,4281870090,1000000.0,231,116,5,0,2,2,2,0,0,0,0,0,0,0,62,0.6774193548387096,0.016129032258064516,2,1,13,4.255130682546323,0.04838709677419355
uWebSockets,28216,DoS,4285027431,1000000.0,252,128,4,0,0,0,0,0,0,0,0,0,0,0,106,0.7924528301886793,0.009433962264150943,2,16,16,3.1337053884480346,0.018867924528301886
mdbtools,28773,WRITE,4287668094,520411.22636242263,236,124,52,4,3,3,3,0,0,2,0,0,0,0,8239,0.008860298579924748,0.0010923655783468867,7858,3333,4022,0.49061677155681416,0.021483189707488772
mdbtools,28779,READ,4294967047,75998.28444279294,138,120,52,4,5,5,7,1,0,113,50,0,0,0,56514,0.4668754644866759,0.06086987295183494,15224,1378,1911,5.641008965671564,0.12357999787663233
mdbtools,28780,WRITE,4287668094,158082.36898573168,182,118,48,6,5,5,7,1,0,27,0,0,0,0,27123,0.2411606385724293,0.014452678538509752,13840,1386,1911,4.012976119683502,0.10216421487298602
mdbtools,28787,READ,4287668094,165170.77291112908,185,118,48,6,1,1,5,1,0,9,1,0,0,0,25959,0.11614468970299319,0.010439539273469703,18612,2164,4136,2.6351969277573706,0.06745252128356254
mdbtools,28832,DoS,4287668094,1000000.0,230,122,48,6,2,2,3,0,0,0,0,0,0,0,4122,0.17442988840368753,0.006550218340611353,1492,65,150,3.7339789065276534,0.3447355652595827
mdbtools,29328,DoS,4287668094,938631.369089317,206,108,48,8,3,3,3,0,0,12,0,0,0,0,4568,0.2896234676007005,0.009194395796847636,1561,80,248,4.699651040838448,0.11646234676007006
wolfmqtt,30181,WRITE,4294967138,958270.2226684516,245,124,13,4,0,0,0,0,0,0,0,0,0,0,4482,0.9774654172244533,0.0,9,633,8,0.17486854794304615,0.019857206604194554
wolfmqtt,30592,READ,4294967295,492203.44888837956,99,68,24,14,-32,32,0,0,0,0,2,0,0,0,8726,0.037474214989686,0.004011001604400642,4223,117,288,3.052564783903827,0.28340591336236537
mdbtools,30752,DoS,4294967055,1000000.0,83,48,19,18,9,9,10,0,0,2,0,0,0,0,4122,0.2792333818534692,0.002668607472100922,1657,140,272,4.483726590845781,0.13901018922852984
mruby,30886,READ,2117876781,32033.226665658323,128,128,0,0,8,8,9,0,0,0,88,0,0,0,66115,0.9968690917340997,0.0008621341601754519,0,8697,12317,0.20895821818910482,0.0
uWebSockets,30949,DoS,4280295424,1000000.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0.4,0.0,1,2,2,1.5219280948873621,0.4
uWebSockets,30951,DoS,4280295424,1000000.0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0.4,0.0,1,2,2,1.5219280948873621,0.4
uWebSockets,31047,READ,538976288,1000000.0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0.8333333333333334,0.0,0,5,1,0.6500224216483541,0.16666666666666666
uWebSockets,31126,DoS,4294967295,1000000.0,223,131,42,0,0,0,1,0,0,0,0,0,0,0,3841,0.4004165581879719,0.05050768029159073,904,159,262,4.924054865099416,0.24967456391564696
uWebSockets,31209,WRITE,4280295679,1000000.0,256,128,5,0,0,0,0,0,0,0,0,0,0,0,130,0.8923076923076924,0.0,1,37,17,2.0164373521350885,0.046153846153846156
graphicsmagick,32263,READ,2020437024,1000000.0,128,64,0,0,0,0,0,0,0,0,0,0,0,0,36,0.9722222222222222,0.05555555555555555,0,1,9,4.482289237493327,0.027777777777777776
libvips,32638,READ,4152295726,1000000.0,224,118,10,10,0,0,0,0,0,0,0,0,0,0,71,0.4788732394366197,0.028169014084507043,15,5,22,4.196772255489222,0.08450704225352113
skcms,32767,DoS,4285559651,1000000.0,248,126,6,2,0,0,0,0,0,0,0,0,0,0,144,0.7291666666666666,0.020833333333333332,19,32,11,2.134849320112885,0.13194444444444445
skcms,32837,WRITE,4294967295,1000000.0,250,126,12,2,0,0,0,0,0,0,0,0,0,0,144,0.7569444444444444,0.020833333333333332,18,24,13,2.1143065655660465,0.09722222222222222
libvips,32855,WRITE,1229338656,1000000.0,84,42,0,0,0,0,0,0,0,0,0,0,0,0,25,0.76,0.04,5,9,4,2.047351814444994,0.0
wolfmqtt,34207,DoS,4294967040,612167.48004561,81,66,10,20,7,7,12,0,0,0,0,0,0,0,7016,0.04903078677309008,0.0029931584948688712,4101,82,778,2.8812072194185827,0.1637685290763968
libvips,34284,READ,4289470496,1000000.0,252,126,11,2,0,0,0,0,0,0,0,0,0,0,69,0.8260869565217391,0.014492753623188406,4,43,8,1.8339201525622313,0.08695652173913043
mruby,34652,WRITE,1715283249,1000000.0,33,16,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,0.3333333333333333,0,1,12,2.8553885422075336,0.0
libvips,34813,WRITE,4278866690,1000000.0,231,118,11,12,-6,6,1,0,0,0,0,0,0,0,257,0.6186770428015564,0.09727626459143969,49,30,44,3.9677831195551985,0.11673151750972763
njs,35140,DoS,4294967295,1000000.0,252,126,111,2,-1,1,1,0,0,0,1,0,0,0,239,0.11715481171548117,0.0,26,109,162,1.9519813343576495,0.7405857740585774
mruby,35712,READ,2099257376,36943.796983615786,128,128,0,0,0,0,46,0,0,8,0,0,0,0,56823,0.959065871214121,0.0001935835841120673,0,90,12,1.7610169122059034,0.0
mruby,35727,READ,1099511627776,1000000.0,223,143,11,0,65,65,66,0,0,22,1,0,0,0,26226,0.9296499656829101,0.014146267063219706,0,948,952,3.3951107268133187,0.0
libvips,36434,READ,4278863936,1000000.0,179,124,17,4,-21,21,0,0,0,0,0,0,0,0,2661,0.1371664787673807,0.016535137166478767,455,58,316,4.18286618812902,0.4182638105975197
libvips,36456,DoS,4278882560,1000000.0,192,112,15,14,-2,2,0,0,0,0,0,0,0,0,776,0.24871134020618557,0.014175257731958763,241,81,402,4.111781346355713,0.3595360824742268
mruby,36464,READ,4282202417,1000000.0,21,11,1,0,0,0,0,0,0,0,0,0,0,0,9,0.8888888888888888,0.6666666666666666,0,1,7,2.94770277922009,0.1111111111111111
libvips,36543,READ,4278852097,1000000.0,148,129,1,0,-1,1,1,0,0,0,3,0,0,0,2036,0.14292730844793713,0.022593320235756387,530,226,377,3.9803802871453917,0.45284872298624756
mruby,36930,DoS,1099511627776,1000000.0,298,157,13,0,2,2,4,1,0,29,0,0,0,0,2290,0.9768558951965065,0.22270742358078602,0,88,23,4.3217849005556905,0.0
njs,37691,DoS,1952671840,1000000.0,256,128,0,0,0,0,1,0,0,0,0,0,0,0,272,1.0,0.0,0,2,8,1.4449816371982678,0.0
libvips,37812,DoS,4294967072,1000000.0,228,114,25,4,0,0,0,0,0,0,0,0,0,0,64,0.671875,0.0,4,12,5,1.4775765501871185,0.25
libvips,37842,DoS,4285950322,1000000.0,192,96,13,16,0,0,0,0,0,0,0,0,0,0,64,0.453125,0.0,17,7,45,3.80912618352412,0.140625
wolfmqtt,37878,DoS,1099511627776,1000000.0,106,91,27,29,2,2,2,1,0,3,5,0,0,0,28966,0.7112476696816957,0.6904646827314783,5300,6606,10770,2.034489360508363,0.05679072015466409
wolfmqtt,38018,READ,4294967191,1000000.0,135,72,22,24,0,0,0,0,0,0,0,0,0,0,315,0.0761904761904762,0.0,188,64,128,2.60156035632318,0.10476190476190476
wolfmqtt,38121,DoS,4294967295,1000000.0,165,100,39,12,0,0,0,0,0,0,0,0,0,0,3026,0.13879709187045605,0.03271645736946464,1356,6,117,2.883256361893313,0.2257105089226702
wolfmqtt,38146,WRITE,4288479008,1000000.0,148,73,7,7,0,0,0,0,0,0,0,0,0,0,45,0.6888888888888889,0.0,8,17,10,1.4567400825076053,0.08888888888888889
wolfmqtt,38232,DoS,4278190080,1000000.0,125,72,11,34,1,1,1,0,0,0,5,0,0,0,806,0.038461538461538464,0.0,573,34,125,2.189390551176833,0.0967741935483871
wolfmqtt,38237,WRITE,4278190499,1000000.0,151,74,11,30,0,0,0,0,0,0,0,0,0,0,145,0.1310344827586207,0.020689655172413793,83,8,26,2.787832902327443,0.0896551724137931
mruby,38251,READ,2037211759,9668.825001542486,128,128,0,0,-6,6,10,0,0,36,0,0,0,0,210699,0.8050536547396998,0.0018367434112169492,0,9145,79,3.1395990767415944,0.0
dav1d,38369,READ,4280335137,1000000.0,239,120,7,8,0,0,0,0,0,0,0,0,0,0,90,0.7222222222222222,0.0,9,31,14,2.213551871523636,0.1
dav1d,38439,DoS,4294967053,1000000.0,218,108,25,16,-2,2,0,1,1,3,4,0,1,0,188,0.3191489361702128,0.010638297872340425,39,8,25,4.86876983959674,0.2765957446808511
mruby,38843,DoS,2088509472,1000000.0,259,129,0,0,0,0,0,0,0,0,0,0,0,0,456,0.8552631578947368,0.05482456140350877,0,322,18,1.244624628270529,0.0
graphicsmagick,38856,DoS,4283499305,1000000.0,116,84,4,18,-1,1,0,0,0,0,0,0,0,0,825,0.007272727272727273,0.0,35,90,461,1.3241755250273244,0.007272727272727273
wolfmqtt,38900,DoS,1099511627776,1000000.0,141,88,29,22,-13,13,10,0,0,0,2,0,0,0,5774,0.19951506754416348,0.14547973675095255,2325,110,732,4.028066977210132,0.19709040526498095
mruby,38989,READ,1914727485,1000000.0,44,22,0,0,0,0,0,0,0,0,0,0,0,0,15,0.8666666666666667,0.3333333333333333,0,1,5,3.240223928941852,0.0
wolfmqtt,39017,READ,4267467710,1000000.0,151,75,10,35,1,1,1,1,0,3,1,0,0,0,189,0.1111111111111111,0.005291005291005291,100,7,72,3.1474025389748204,0.13227513227513227
wolfmqtt,39024,DoS,1099511627776,1000000.0,117,82,15,36,-5,5,1,0,0,4,8,0,0,0,6725,0.16713754646840148,0.034052044609665426,3220,116,1078,3.6826760449666547,0.21516728624535317
wolfmqtt,39028,DoS,4278582528,961047.2884097035,92,68,7,28,-3,3,2,0,0,2,7,0,0,0,4452,0.08310871518418689,0.0026954177897574125,2769,105,342,2.8872096042638287,0.1500449236298293
wolfmqtt,39036,DoS,4280889088,1000000.0,156,90,18,28,-4,4,1,0,0,0,2,0,0,0,975,0.05128205128205128,0.006153846153846154,661,87,172,2.5436680076028737,0.1117948717948718
wolfmqtt,39056,WRITE,4278582528,357621.408224674,78,66,7,28,-7,7,2,0,0,2,22,0,0,0,11964,0.08383483784687396,0.0027582748244734203,7870,68,342,2.753708373303715,0.1121698428619191
wolfmqtt,39062,DoS,4294967295,1000000.0,191,110,43,16,0,0,0,0,0,12,0,0,0,0,2530,0.13438735177865613,0.025691699604743084,1365,6,525,2.9061637032397583,0.16679841897233202
wolfmqtt,39070,DoS,4294901264,1000000.0,184,94,24,24,0,0,0,0,0,0,2,0,0,0,206,0.08737864077669903,0.0,109,7,61,3.053254972458619,0.16019417475728157
wolfmqtt,39083,WRITE,4290052608,1000000.0,148,73,10,7,0,0,0,0,0,0,0,0,0,0,45,0.6666666666666666,0.0,8,14,10,1.650043121691906,0.13333333333333333
wolfmqtt,39094,WRITE,4294967295,1000000.0,239,119,14,7,0,0,0,0,0,0,0,0,0,0,68,0.75,0.0,8,17,5,1.1912102398540232,0.10294117647058823
wolfmqtt,39103,READ,4294967291,1000000.0,133,74,26,16,0,0,0,0,0,0,0,0,0,0,707,0.05374823196605375,0.002828854314002829,530,84,707,1.4716792314539644,0.16407355021216408
wolfmqtt,39224,DoS,4294965250,1000000.0,184,96,27,22,1,1,1,0,0,0,2,0,0,0,483,0.043478260869565216,0.004140786749482402,284,7,389,2.517470499276632,0.18219461697722567
uWebSockets,39335,READ,1616069459,1000000.0,252,128,0,0,0,0,0,0,0,0,0,0,0,0,273,0.8534798534798534,0.0,2,6,10,1.946714898222574,0.0
wolfmqtt,39477,READ,4294967226,1000000.0,156,86,39,20,0,0,0,1,0,7,0,0,0,0,724,0.12154696132596685,0.0027624309392265192,335,10,159,3.166500957786807,0.2085635359116022
wolfmqtt,39631,DoS,4294967295,1000000.0,191,100,36,22,-4,4,0,0,0,0,1,0,0,0,246,0.06504065040650407,0.008130081300813009,147,84,97,2.358417810557596,0.18699186991869918
wolfmqtt,39750,READ,4294947234,1000000.0,182,98,30,20,-8,8,0,0,0,0,0,0,0,0,322,0.16149068322981366,0.012422360248447204,121,14,74,3.6778371540486923,0.2080745341614907
mruby,39937,WRITE,2099257376,88185.56504935937,207,128,0,0,0,0,12,0,0,16,0,0,0,0,23805,0.9316950220541903,0.00016803192606595254,0,22,12,2.693396028874326,0.0
mruby,39940,WRITE,1099511627776,1000000.0,266,138,5,0,0,0,0,0,0,166,0,0,0,0,11663,1.0,0.04089856812140959,0,173,184,1.3655375770575835,0.0
wolfmqtt,40069,READ,4294896386,1000000.0,158,84,20,24,0,0,0,0,0,0,0,0,0,0,256,0.3125,0.0234375,105,46,120,3.476545611620759,0.08203125
dav1d,40661,WRITE,4294717984,1000000.0,240,122,4,6,-2,2,0,0,0,0,0,0,0,0,1001,0.919080919080919,0.006993006993006993,27,178,6,0.804694204053847,0.03196803196803197
graphicsmagick,40680,READ,1970290236,1000000.0,216,108,0,0,0,0,1,0,0,0,0,0,0,0,58,1.0,0.0,0,1,9,4.451965908547663,0.0
libvips,40715,READ,3662038601,1000000.0,188,96,2,24,0,0,0,0,0,0,0,0,0,0,226,0.5973451327433629,0.008849557522123894,50,24,17,2.854563461046289,0.15486725663716813
wolfmqtt,40904,READ,1099511627776,1000000.0,95,66,15,28,15,15,20,1,0,5,2,0,0,0,4850,0.2218556701030928,0.11237113402061856,2450,87,414,3.436854840989825,0.12804123711340207
libvips,41225,READ,4292870160,1000000.0,186,100,13,18,1,1,1,0,0,0,0,0,0,0,253,0.2490118577075099,0.0,67,10,79,4.422152140095044,0.2924901185770751
libvips,41283,READ,4278895104,1000000.0,189,116,23,12,-33,33,2,0,0,20,0,0,0,1,438,0.2899543378995434,0.0091324200913242,148,31,121,4.142960949918556,0.1963470319634703
wolfmqtt,41439,READ,4292051008,1000000.0,155,76,30,12,0,0,0,0,0,0,0,0,0,0,53,0.20754716981132076,0.09433962264150944,16,7,24,4.112644219196467,0.3018867924528302
wolfmqtt,43370,DoS,4294967072,1000000.0,226,111,17,15,0,0,0,0,0,0,0,0,0,0,68,0.6029411764705882,0.0,14,13,9,1.8252337653870425,0.1323529411764706
graphicsmagick,43511,WRITE,4278976512,8527.968686099674,65,67,2,20,-27,27,0,0,0,0,0,0,0,0,501758,0.003625253608313171,0.001080202009733776,497154,148166,278280,0.12348865484055,0.0037607771076893642
wolfmqtt,44683,DoS,4294967295,1000000.0,181,90,36,20,0,0,0,0,0,0,0,0,0,0,91,0.08791208791208792,0.0,37,7,30,3.422632282745168,0.34065934065934067
libvips,45353,READ,2020557409,1000000.0,256,128,0,0,1,1,1,0,0,0,0,0,0,0,79,0.9873417721518988,0.1518987341772152,0,2,9,4.439676547773233,0.0
libvips,46334,READ,1099511627776,1000000.0,155,165,78,6,-20,20,1,1,0,1,21,0,0,0,913956,0.18345303274993544,0.12618878808170197,240517,44271,141934,3.553366617910651,0.039344344804345066
libvips,46338,WRITE,829376072147,1000000.0,241,119,30,8,1,1,1,1,0,1,0,0,0,1,161,0.2981366459627329,0.11180124223602485,44,9,82,4.961946897153011,0.20496894409937888
libvips,46341,DoS,4294967197,1000000.0,230,118,33,4,0,0,0,0,0,2,0,0,0,0,139,0.2949640287769784,0.05755395683453238,28,6,35,4.741757060488872,0.2014388489208633
libvips,46343,WRITE,4292870160,1000000.0,215,124,33,4,-5,5,0,0,0,0,0,0,0,0,1061,0.06786050895381715,0.001885014137606032,173,75,300,3.669780041908899,0.5711592836946278
libvips,46349,DoS,4294967295,1000000.0,235,120,47,6,2,2,2,0,0,0,1,0,0,0,201,0.2935323383084577,0.06467661691542288,44,9,43,5.051961205752343,0.21890547263681592
libvips,46354,READ,4294928384,1000000.0,225,124,52,4,-6,6,1,0,0,0,0,0,0,0,495,0.12727272727272726,0.0,346,88,219,2.4958815647813664,0.09898989898989899
libvips,46356,DoS,4292542531,1000000.0,221,116,27,4,0,0,0,0,0,0,0,0,0,0,477,0.18238993710691823,0.016771488469601678,152,13,259,3.6724991312226343,0.2180293501048218
libvips,46395,DoS,4293883497,1000000.0,247,129,35,0,-4,4,0,0,0,0,0,0,0,0,102,0.3627450980392157,0.08823529411764706,13,3,30,4.874327878422652,0.28431372549019607
libvips,46396,DoS,4292542531,1000000.0,253,128,8,0,0,0,0,0,0,0,0,0,0,0,111,0.6936936936936937,0.0,12,32,19,2.295556450401965,0.10810810810810811
libvips,46421,WRITE,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0,1,4,1.5,1.0
graphicsmagick,46843,READ,2320322119,1000000.0,72,36,1,4,0,0,0,0,0,0,0,0,0,0,24,0.625,0.0,3,8,8,3.3035088547976783,0.041666666666666664
libvips,48021,READ,4294967295,1000000.0,200,112,56,14,-6,6,0,0,0,0,0,0,0,0,2602,0.14757878554957723,0.011529592621060722,612,107,156,4.3997653393307825,0.45810914681014603
libvips,48036,DoS,4294909984,1000000.0,190,96,8,10,0,0,0,0,0,0,0,0,0,0,57,0.6666666666666666,0.0,9,10,11,2.9046218111578215,0.08771929824561403
mruby,48866,DoS,1099511627776,1000000.0,267,138,6,0,0,0,0,0,0,0,0,0,0,0,164,1.0,0.9024390243902439,0,23,164,3.2300151304822764,0.0
mruby,48877,DoS,2065724526,1000000.0,258,130,0,0,0,0,13,0,0,0,0,0,0,0,1491,0.9476861167002012,0.014755197853789403,0,26,10,2.1428958242228835,0.0
mruby,48904,DoS,1099511627776,1000000.0,275,147,18,0,0,0,1,0,0,0,0,0,0,0,658,0.9954407294832827,0.5303951367781155,0,94,215,2.8030144462355895,0.0
mruby,48915,DoS,1099511627776,1000000.0,89,45,1,0,0,0,0,0,0,0,0,0,0,0,26,1.0,0.7692307692307693,0,20,24,1.2989565682277364,0.0
mruby,49045,WRITE,1099511627776,1000000.0,93,47,1,0,0,0,0,0,0,0,0,0,0,0,27,1.0,0.7777777777777778,0,3,25,3.4080531326597545,0.0
mruby,49291,READ,1099511627776,1000000.0,113,57,1,0,0,0,0,0,0,0,0,0,0,0,32,0.96875,0.6875,0,5,22,3.5931390622295662,0.03125
mruby,49425,READ,1099511627776,1000000.0,73,37,1,0,0,0,0,0,0,0,0,0,0,0,22,1.0,0.9545454545454546,0,2,22,3.0717350271381694,0.0
mruby,49429,DoS,2065724526,174617.45781910396,207,128,0,0,0,0,43,0,0,0,0,0,0,0,11830,0.9815722738799662,0.002704987320371936,0,86,10,0.8366254658024671,0.0
mruby,49453,DoS,1099511627776,1000000.0,312,167,46,0,0,0,0,0,0,0,0,0,0,0,1023,0.9687194525904204,0.7878787878787878,3,168,397,2.8580322386919823,0.0039100684261974585
