target,filename,path,cls,asan_kind,access,fault_fn,patched_still_faults,size
cjson_minify,crash-1052ca001fb6c08adee0d5a1268b6d2ffc1ae1b1,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-1052ca001fb6c08adee0d5a1268b6d2ffc1ae1b1,READ,heap-buffer-overflow,READ,,0,14
cjson_minify,crash-11b05eb618a57b5d3c2e1ff54f884334135a340f,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-11b05eb618a57b5d3c2e1ff54f884334135a340f,READ,heap-buffer-overflow,READ,,0,22
cjson_minify,crash-148de593ae37f0b0451350a0351ee8f2bc6bcd67,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-148de593ae37f0b0451350a0351ee8f2bc6bcd67,READ,heap-buffer-overflow,READ,,0,15
cjson_minify,crash-16c3e245b9307cb252e2e897965f305ee10fbfe9,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-16c3e245b9307cb252e2e897965f305ee10fbfe9,READ,heap-buffer-overflow,READ,,0,13
cjson_minify,crash-197ac9f525f78d9cd1d507d44b4c334a679a5fc1,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-197ac9f525f78d9cd1d507d44b4c334a679a5fc1,READ,heap-buffer-overflow,READ,,0,33
cjson_minify,crash-1accc620a19aba0e37d443da314b17a2956ac875,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-1accc620a19aba0e37d443da314b17a2956ac875,READ,heap-buffer-overflow,READ,,0,20
cjson_minify,crash-1d0fa01ed2e1e09a816a9f23dea6626da4fc3dad,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-1d0fa01ed2e1e09a816a9f23dea6626da4fc3dad,READ,heap-buffer-overflow,READ,,0,11
cjson_minify,crash-1f4523ea83030367b864c8759bc24e069a1d732a,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-1f4523ea83030367b864c8759bc24e069a1d732a,READ,heap-buffer-overflow,READ,,0,19
cjson_minify,crash-213816cdfa10ff1300471adc18cba763fe72c68f,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-213816cdfa10ff1300471adc18cba763fe72c68f,READ,heap-buffer-overflow,READ,,0,8
cjson_minify,crash-2229d6d57c1632f2a0e2e434fc868104f696fdd6,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-2229d6d57c1632f2a0e2e434fc868104f696fdd6,READ,heap-buffer-overflow,READ,,0,16
cjson_minify,crash-2394b7c43639668a7b71166248f9eb68baf98285,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-2394b7c43639668a7b71166248f9eb68baf98285,READ,heap-buffer-overflow,READ,,0,12
cjson_minify,crash-260d2a7eba5ad81e1dafe1772c78858013bd04a3,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-260d2a7eba5ad81e1dafe1772c78858013bd04a3,READ,heap-buffer-overflow,READ,,0,19
cjson_minify,crash-27812602f0fdbd4c87af5081575f3964523ee845,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-27812602f0fdbd4c87af5081575f3964523ee845,READ,heap-buffer-overflow,READ,,0,20
cjson_minify,crash-29988e3d4352b2de8b421549d09a4984e9439aac,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-29988e3d4352b2de8b421549d09a4984e9439aac,READ,heap-buffer-overflow,READ,,0,33
cjson_minify,crash-2ace62c1befa19e3ea37dd52be9f6d508c5163e6,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-2ace62c1befa19e3ea37dd52be9f6d508c5163e6,READ,heap-buffer-overflow,READ,,0,1
cjson_minify,crash-2ba5ac4208e97d2326e207ee9dc30ba4eb5f0e0b,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-2ba5ac4208e97d2326e207ee9dc30ba4eb5f0e0b,READ,heap-buffer-overflow,READ,,0,24
cjson_minify,crash-2d4d25389a7f6f6157c4d090266174ec9ec4ad7e,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-2d4d25389a7f6f6157c4d090266174ec9ec4ad7e,READ,heap-buffer-overflow,READ,,0,10
cjson_minify,crash-2f776086b397dc9437776b09b78f0bab66055d66,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-2f776086b397dc9437776b09b78f0bab66055d66,READ,heap-buffer-overflow,READ,,0,12
cjson_minify,crash-3298f1c7bcac0e1553ba54db039685bd98636890,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-3298f1c7bcac0e1553ba54db039685bd98636890,READ,heap-buffer-overflow,READ,,0,19
cjson_minify,crash-346461d59c42d2c2e03592f343aae6ec66d77ea0,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-346461d59c42d2c2e03592f343aae6ec66d77ea0,READ,heap-buffer-overflow,READ,,0,10
cjson_minify,crash-36cfd433673bbd73bb4b5ccf295701ce6da895b6,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-36cfd433673bbd73bb4b5ccf295701ce6da895b6,READ,heap-buffer-overflow,READ,,0,12
cjson_minify,crash-376cb1590a1208b2436c333f35aefa9bda4ce034,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-376cb1590a1208b2436c333f35aefa9bda4ce034,READ,heap-buffer-overflow,READ,,0,19
cjson_minify,crash-389f063500835f451d0ecb1a2332dc6a5da63780,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-389f063500835f451d0ecb1a2332dc6a5da63780,READ,heap-buffer-overflow,READ,,0,4
cjson_minify,crash-396710b3e205657eda5e7b1fe3e01e17a613ffcc,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-396710b3e205657eda5e7b1fe3e01e17a613ffcc,READ,heap-buffer-overflow,READ,,0,5
cjson_minify,crash-3baa54909463abdf38c6801575677e6f20571545,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-3baa54909463abdf38c6801575677e6f20571545,READ,heap-buffer-overflow,READ,,0,17
cjson_minify,crash-3d8540a76bafde21fe2395f1faed9104d90e6ff9,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-3d8540a76bafde21fe2395f1faed9104d90e6ff9,READ,heap-buffer-overflow,READ,,0,20
cjson_minify,crash-3f530c987db7e7275d636cd246f1be39c49e04b3,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-3f530c987db7e7275d636cd246f1be39c49e04b3,READ,heap-buffer-overflow,READ,,0,14
cjson_minify,crash-40e4b0a63a07184216f22577af1105fd3e3f185d,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-40e4b0a63a07184216f22577af1105fd3e3f185d,READ,heap-buffer-overflow,READ,,0,13
cjson_minify,crash-42801fe774ff8cbb723b0ba9f1c53a67f62578fa,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-42801fe774ff8cbb723b0ba9f1c53a67f62578fa,READ,heap-buffer-overflow,READ,,0,32
cjson_minify,crash-43ccf024100c21abca881518f8408a6e048b277b,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-43ccf024100c21abca881518f8408a6e048b277b,READ,heap-buffer-overflow,READ,,0,5
cjson_minify,crash-45df040ede22a1d05d86be0ff8dcd7df1e890547,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-45df040ede22a1d05d86be0ff8dcd7df1e890547,READ,heap-buffer-overflow,READ,,0,9
cjson_minify,crash-472f4d706a5beea2b9589e235d2958aff8caf207,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-472f4d706a5beea2b9589e235d2958aff8caf207,READ,heap-buffer-overflow,READ,,0,16
cjson_minify,crash-48cd2a86e3b709b1a8c2808caa0624a65e702d81,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-48cd2a86e3b709b1a8c2808caa0624a65e702d81,READ,heap-buffer-overflow,READ,,0,31
cjson_minify,crash-4a620291047485dd20b3e301f5525590721ff393,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-4a620291047485dd20b3e301f5525590721ff393,READ,heap-buffer-overflow,READ,,0,19
cjson_minify,crash-4c56f9dcbe1d1eeed40b029590aa94413a8973cf,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-4c56f9dcbe1d1eeed40b029590aa94413a8973cf,READ,heap-buffer-overflow,READ,,0,18
cjson_minify,crash-4d715017f103538f9fa5f396b4bc7b5d766330b2,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-4d715017f103538f9fa5f396b4bc7b5d766330b2,READ,heap-buffer-overflow,READ,,0,17
cjson_minify,crash-4e73c34cdbc76a3bd228d58cffd660cb30336f69,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-4e73c34cdbc76a3bd228d58cffd660cb30336f69,READ,heap-buffer-overflow,READ,,0,14
cjson_minify,crash-50552ecfa7b882d8cf37070981349168dc451fc3,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-50552ecfa7b882d8cf37070981349168dc451fc3,READ,heap-buffer-overflow,READ,,0,15
cjson_minify,crash-51baf9b4e3df9f067366dd9267012efd622c4a6d,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-51baf9b4e3df9f067366dd9267012efd622c4a6d,READ,heap-buffer-overflow,READ,,0,14
cjson_minify,crash-52c093ed4ca185edb8a29d32ac0d9a17bb7670fe,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-52c093ed4ca185edb8a29d32ac0d9a17bb7670fe,READ,heap-buffer-overflow,READ,,0,13
cjson_minify,crash-550c1f50172d32cfc7e0224899dcf35218b272a9,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-550c1f50172d32cfc7e0224899dcf35218b272a9,READ,heap-buffer-overflow,READ,,0,14
cjson_minify,crash-56bd3656d62ccdff759f5f53e1bb7deef148e9be,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-56bd3656d62ccdff759f5f53e1bb7deef148e9be,READ,heap-buffer-overflow,READ,,0,10
cjson_minify,crash-586e0dc9af814130ba814ccf2ec5200ed6efe83d,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-586e0dc9af814130ba814ccf2ec5200ed6efe83d,READ,heap-buffer-overflow,READ,,0,21
cjson_minify,crash-5afcf7cc9bd3061a68af7e3260e8626cad821a18,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-5afcf7cc9bd3061a68af7e3260e8626cad821a18,READ,heap-buffer-overflow,READ,,0,12
cjson_minify,crash-5bb25561c522e8e1735c8ba360509847f9906a95,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-5bb25561c522e8e1735c8ba360509847f9906a95,READ,heap-buffer-overflow,READ,,0,4
cjson_minify,crash-5cee425e731e5c9156d69eba38400cf42297adde,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-5cee425e731e5c9156d69eba38400cf42297adde,READ,heap-buffer-overflow,READ,,0,16
cjson_minify,crash-5e97badafa1a0c5ec8448147744ef34ffaaa6f0a,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-5e97badafa1a0c5ec8448147744ef34ffaaa6f0a,READ,heap-buffer-overflow,READ,,0,33
cjson_minify,crash-5ffd3773bcb9c2dbd137d27889f5de752b43c617,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-5ffd3773bcb9c2dbd137d27889f5de752b43c617,READ,heap-buffer-overflow,READ,,0,20
cjson_minify,crash-61dc4e9acef512e5833885d758f243e836a4bbff,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-61dc4e9acef512e5833885d758f243e836a4bbff,READ,heap-buffer-overflow,READ,,0,33
cjson_minify,crash-63656fb8b9f7bb06ced2aa016c132874f434852e,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-63656fb8b9f7bb06ced2aa016c132874f434852e,READ,heap-buffer-overflow,READ,,0,10
cjson_minify,crash-64b87f8e2c7e2bb8e204ca3f44e5587e13ca261d,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-64b87f8e2c7e2bb8e204ca3f44e5587e13ca261d,READ,heap-buffer-overflow,READ,,0,18
cjson_minify,crash-66c6666e5fd21dea0c30e0836c18b07f253716ff,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-66c6666e5fd21dea0c30e0836c18b07f253716ff,READ,heap-buffer-overflow,READ,,0,33
cjson_minify,crash-6807e848464ecdde9ef1420b6f803de938e5be48,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-6807e848464ecdde9ef1420b6f803de938e5be48,READ,heap-buffer-overflow,READ,,0,23
cjson_minify,crash-6a1a3089439603ab2bcbe2313ae437f71337a6e6,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-6a1a3089439603ab2bcbe2313ae437f71337a6e6,READ,heap-buffer-overflow,READ,,0,14
cjson_minify,crash-6b582b749ab3cc1ee8420d21414bf41b6a8ab344,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-6b582b749ab3cc1ee8420d21414bf41b6a8ab344,READ,heap-buffer-overflow,READ,,0,21
cjson_minify,crash-6cdf383f547fc3e541d6d27058e0ab00de14403b,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-6cdf383f547fc3e541d6d27058e0ab00de14403b,READ,heap-buffer-overflow,READ,,0,13
cjson_minify,crash-6e8c8aac16beac0b880c74cb9f76813631638ff5,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-6e8c8aac16beac0b880c74cb9f76813631638ff5,READ,heap-buffer-overflow,READ,,0,10
cjson_minify,crash-714adafbd355bed353f0c851cdbcfb7e3ddc2ba0,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-714adafbd355bed353f0c851cdbcfb7e3ddc2ba0,READ,heap-buffer-overflow,READ,,0,19
cjson_minify,crash-72e16bebba042aeee57bc4d7b96a763721601044,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-72e16bebba042aeee57bc4d7b96a763721601044,READ,heap-buffer-overflow,READ,,0,20
cjson_minify,crash-74b49f06612dc63f5baeef39f902890e184c2527,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-74b49f06612dc63f5baeef39f902890e184c2527,READ,heap-buffer-overflow,READ,,0,20
cjson_minify,crash-75b52fa7935754d1b9062e2a207ae653297c63eb,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-75b52fa7935754d1b9062e2a207ae653297c63eb,READ,heap-buffer-overflow,READ,,0,20
cjson_minify,crash-797a8753a6c4c693d9d8eb918edff96a0212ed45,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-797a8753a6c4c693d9d8eb918edff96a0212ed45,READ,heap-buffer-overflow,READ,,0,12
cjson_minify,crash-7b59d3d90d0b730c2d82da7edd7a79c85878b102,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-7b59d3d90d0b730c2d82da7edd7a79c85878b102,READ,heap-buffer-overflow,READ,,0,17
cjson_minify,crash-7c0f3cd435007f7da0e73bcf53b83f20f8ceb4ad,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-7c0f3cd435007f7da0e73bcf53b83f20f8ceb4ad,READ,heap-buffer-overflow,READ,,0,14
cjson_minify,crash-7ddf03d967e65deebc5f8876bce25bd5a5c80c1a,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-7ddf03d967e65deebc5f8876bce25bd5a5c80c1a,READ,heap-buffer-overflow,READ,,0,3
cjson_minify,crash-80c204238569536be2bd7b5b26554a866fbc46ef,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-80c204238569536be2bd7b5b26554a866fbc46ef,READ,heap-buffer-overflow,READ,,0,14
cjson_minify,crash-81da7823395d0518398b926fdb03182faad4f0cb,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-81da7823395d0518398b926fdb03182faad4f0cb,READ,heap-buffer-overflow,READ,,0,24
cjson_minify,crash-83172d73fa5fd168a151235a22891d2fb54a10b7,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-83172d73fa5fd168a151235a22891d2fb54a10b7,READ,heap-buffer-overflow,READ,,0,9
cjson_minify,crash-84a99f882f463ca44f5f3ffec548bf2b6e40a48b,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-84a99f882f463ca44f5f3ffec548bf2b6e40a48b,READ,heap-buffer-overflow,READ,,0,33
cjson_minify,crash-874adcdef074576b99d4a19d5477db98f70034a9,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-874adcdef074576b99d4a19d5477db98f70034a9,READ,heap-buffer-overflow,READ,,0,7
cjson_minify,crash-898d05d864d0cf44b554a496c072a3495925c398,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-898d05d864d0cf44b554a496c072a3495925c398,READ,heap-buffer-overflow,READ,,0,5
cjson_minify,crash-8b2ec6fa6b3c614a495c2a00797a6b6a0d1c0a65,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-8b2ec6fa6b3c614a495c2a00797a6b6a0d1c0a65,READ,heap-buffer-overflow,READ,,0,5
cjson_minify,crash-8c63081427e98c271377039d4741973323532b45,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-8c63081427e98c271377039d4741973323532b45,READ,heap-buffer-overflow,READ,,0,18
cjson_minify,crash-8de78455e98e00c39e9bae833124ae4d930ab807,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-8de78455e98e00c39e9bae833124ae4d930ab807,READ,heap-buffer-overflow,READ,,0,18
cjson_minify,crash-8ff1b70a81ac9bf1ad9fd7c3d70cdd77949d2742,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-8ff1b70a81ac9bf1ad9fd7c3d70cdd77949d2742,READ,heap-buffer-overflow,READ,,0,27
cjson_minify,crash-9289e27b83ce82e3fc49b41843ce5fbc6d7609d8,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-9289e27b83ce82e3fc49b41843ce5fbc6d7609d8,READ,heap-buffer-overflow,READ,,0,20
cjson_minify,crash-94d4282b7aa8db64cee5fe1b5c9c025b6219a138,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-94d4282b7aa8db64cee5fe1b5c9c025b6219a138,READ,heap-buffer-overflow,READ,,0,17
cjson_minify,crash-9607b3851e593be72e4094c454d7ae5538139677,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-9607b3851e593be72e4094c454d7ae5538139677,READ,heap-buffer-overflow,READ,,0,22
cjson_minify,crash-981ddfd83a793ea357848c74e8233223929465e5,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-981ddfd83a793ea357848c74e8233223929465e5,READ,heap-buffer-overflow,READ,,0,32
cjson_minify,crash-99572a8f55f2b4a3063157e9d66edc39881b7b09,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-99572a8f55f2b4a3063157e9d66edc39881b7b09,READ,heap-buffer-overflow,READ,,0,32
cjson_minify,crash-9b218aca38462ad9c2aa058c03197d0aec9f2107,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-9b218aca38462ad9c2aa058c03197d0aec9f2107,READ,heap-buffer-overflow,READ,,0,11
cjson_minify,crash-9d0faf26db9840a8fd7e00c212c2fea5b7c56078,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-9d0faf26db9840a8fd7e00c212c2fea5b7c56078,READ,heap-buffer-overflow,READ,,0,13
cjson_minify,crash-9e5c835ee1570f5fc29f9a888c95144a897e17d0,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-9e5c835ee1570f5fc29f9a888c95144a897e17d0,READ,heap-buffer-overflow,READ,,0,19
cjson_minify,crash-9f75065599b35451083756d4f2614c90adf18bf3,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-9f75065599b35451083756d4f2614c90adf18bf3,READ,heap-buffer-overflow,READ,,0,20
cjson_minify,crash-a11b554aef300ed10df4a78f1f25709e52236c90,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-a11b554aef300ed10df4a78f1f25709e52236c90,READ,heap-buffer-overflow,READ,,0,17
cjson_minify,crash-a2658623c7f24f8742faccdad5765734e369b8f0,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-a2658623c7f24f8742faccdad5765734e369b8f0,READ,heap-buffer-overflow,READ,,0,17
cjson_minify,crash-a44907b1b015ed77576f9b3f808479c2af27fb3b,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-a44907b1b015ed77576f9b3f808479c2af27fb3b,READ,heap-buffer-overflow,READ,,0,13
cjson_minify,crash-a5fd1f0a41e7275c1c615bff6a812b6c1e856673,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-a5fd1f0a41e7275c1c615bff6a812b6c1e856673,READ,heap-buffer-overflow,READ,,0,15
cjson_minify,crash-a79c64fc3ebde369da4df281c0dd2d110c9968e1,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-a79c64fc3ebde369da4df281c0dd2d110c9968e1,READ,heap-buffer-overflow,READ,,0,11
cjson_minify,crash-a9cf042f7e249628e6aec158bc1a98eba08892a3,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-a9cf042f7e249628e6aec158bc1a98eba08892a3,READ,heap-buffer-overflow,READ,,0,28
cjson_minify,crash-abdebae470800be1211cf34ee7ddbfc21fa5f335,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-abdebae470800be1211cf34ee7ddbfc21fa5f335,READ,heap-buffer-overflow,READ,,0,13
cjson_minify,crash-ad98407978c1c5f772b6d0176eaf1d7008c9dae8,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-ad98407978c1c5f772b6d0176eaf1d7008c9dae8,READ,heap-buffer-overflow,READ,,0,12
cjson_minify,crash-afeefb3b42fa2c5fade96c0226d7e71b59cbaac9,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-afeefb3b42fa2c5fade96c0226d7e71b59cbaac9,READ,heap-buffer-overflow,READ,,0,14
cjson_minify,crash-b218382c4d83e32a40796891d9f3bc4f202b5e67,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-b218382c4d83e32a40796891d9f3bc4f202b5e67,READ,heap-buffer-overflow,READ,,0,13
cjson_minify,crash-b39de0ada195c9de41ebbabac2c3c79c71519cb2,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-b39de0ada195c9de41ebbabac2c3c79c71519cb2,READ,heap-buffer-overflow,READ,,0,15
cjson_minify,crash-b54d03b20feeafcf250b31c7dc44edd8df156c5f,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-b54d03b20feeafcf250b31c7dc44edd8df156c5f,READ,heap-buffer-overflow,READ,,0,8
cjson_minify,crash-b7222ace3c042b5f2d9b71a7c74f64490057161b,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-b7222ace3c042b5f2d9b71a7c74f64490057161b,READ,heap-buffer-overflow,READ,,0,17
cjson_minify,crash-b91f407ad53c2843a26d18005a7519dc13843fc4,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-b91f407ad53c2843a26d18005a7519dc13843fc4,READ,heap-buffer-overflow,READ,,0,30
cjson_minify,crash-ba21fb792a17b735ef474e27236596d21db4b339,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-ba21fb792a17b735ef474e27236596d21db4b339,READ,heap-buffer-overflow,READ,,0,30
cjson_minify,crash-bba9c3122cb8808f785206773e7e97e505f5dbf9,/Users/ebukaobi/Documents/NemesisForge/gen2/crashes/cjson_minify/crash-bba9c3122cb8808f785206773e7e97e505f5dbf9,READ,heap-buffer-overflow,READ,,0,15
